,date,home_team,away_team,score,odd_1,odd_N,odd_2,winner,league_season,game_url
156,13.01.2001,Arsenal,Chelsea,1:1,1.90,3.35,3.50,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/arsenal-chelsea/bRuJnZhI/
157,13.01.2001,Aston Villa,Liverpool,0:3,2.60,3.00,2.75,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/aston-villa-liverpool/xIvNog8O/
158,13.01.2001,Bradford City,Manchester Utd,0:3,7.50,4.30,1.35,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/bradford-city-manchester-united/Y3Ka9xoP/
159,13.01.2001,Everton,Tottenham,0:0,2.40,3.10,3.20,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/everton-tottenham/zD6R4dgt/
160,13.01.2001,Manchester City,Leeds,0:4,2.75,3.00,2.60,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-city-leeds/IydW3G8n/
161,13.01.2001,Middlesbrough,Derby,4:0,1.95,3.30,2.90,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/middlesbrough-derby/Wv0z3zOh/
162,13.01.2001,Newcastle,Coventry,3:1,1.68,3.40,4.20,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/newcastle-utd-coventry/Q1av2fwa/
163,13.01.2001,Southampton,Charlton,0:0,2.00,3.20,3.75,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/southampton-charlton/8AMj1Eh5/
164,13.01.2001,West Ham,Sunderland,0:2,2.25,3.10,3.65,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/west-ham-sunderland/QoHe0Y7B/
165,02.01.2001,Tottenham,Newcastle,4:2,1.98,3.10,3.50,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/tottenham-newcastle-utd/G2jEmFwC/
166,01.01.2001,Charlton,Arsenal,1:0,4.00,3.10,2.04,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/charlton-arsenal/SfwNkmrD/
167,01.01.2001,Chelsea,Aston Villa,1:0,1.79,3.20,4.40,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/chelsea-aston-villa/6oxRl7cJ/
168,01.01.2001,Coventry,Manchester City,1:1,2.10,2.90,3.80,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/coventry-manchester-city/EyRFca1J/
169,01.01.2001,Derby,Everton,1:0,2.25,3.05,3.50,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/derby-everton/CMqJdJGP/
170,01.01.2001,Leeds,Middlesbrough,1:1,1.65,2.40,4.59,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leeds-middlesbrough/U1WphwPt/
171,01.01.2001,Leicester,Bradford City,1:2,1.42,4.50,7.00,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leicester-bradford-city/8hVlicvm/
172,01.01.2001,Liverpool,Southampton,2:1,1.37,5.00,8.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/liverpool-southampton/QTPgjHgg/
173,01.01.2001,Manchester Utd,West Ham,3:1,1.42,4.50,7.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-united-west-ham/8xm6ky9a/
174,01.01.2001,Sunderland,Ipswich,4:1,2.04,3.20,3.70,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/sunderland-ipswich/2anAleO5/
175,30.12.2000,Arsenal,Sunderland,2:2,1.42,4.50,7.00,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/arsenal-sunderland/lbeQBwaF/
176,30.12.2000,Ipswich,Tottenham,3:0,1.95,3.30,4.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/ipswich-tottenham/QNIgfBTs/
177,30.12.2000,Manchester City,Charlton,1:4,2.00,3.20,3.70,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-city-charlton/KpIcgVrl/
178,30.12.2000,Middlesbrough,Coventry,1:1,1.95,3.30,4.00,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/middlesbrough-coventry/x6pAhkbf/
179,30.12.2000,Newcastle,Manchester Utd,1:1,4.00,3.40,1.80,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/newcastle-utd-manchester-united/KUZEi9D0/
180,30.12.2000,Southampton,Derby,1:0,2.00,3.20,3.65,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/southampton-derby/bLYIjTS6/
181,27.12.2000,Southampton,Tottenham,2:0,2.45,3.00,2.85,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/southampton-tottenham/8nvTCJq9/
182,26.12.2000,Arsenal,Leicester,6:1,1.53,3.80,7.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/arsenal-leicester/8ISYb0F9/
183,26.12.2000,Aston Villa,Manchester Utd,0:1,3.80,3.25,1.85,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/aston-villa-manchester-united/KhWxbKUF/
184,26.12.2000,Bradford City,Sunderland,1:4,2.90,3.15,2.10,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/bradford-city-sunderland/2HLscvpM/
185,26.12.2000,Everton,Coventry,1:2,1.84,3.40,4.50,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/everton-coventry/pQrfdbaS/
186,26.12.2000,Ipswich,Chelsea,2:2,2.29,3.10,3.10,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/ipswich-chelsea/xIzMiI7q/
187,26.12.2000,Manchester City,Derby,0:0,1.95,3.20,3.75,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-city-derby/G8ZPjxNk/
188,26.12.2000,Middlesbrough,Liverpool,1:0,3.60,3.30,1.90,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/middlesbrough-liverpool/bXOUkdxd/
189,26.12.2000,Newcastle,Leeds,2:1,2.35,3.10,2.90,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/newcastle-utd-leeds/CzTYlGi2/
190,26.12.2000,West Ham,Charlton,5:0,1.84,3.40,4.50,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/west-ham-charlton/UeuPDaU2/
191,23.12.2000,Charlton,Everton,1:0,2.04,3.20,3.30,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/charlton-everton/Qm6uosoA/
192,23.12.2000,Chelsea,Bradford City,3:0,1.35,4.59,7.50,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/chelsea-bradford-city/KOKrp10G/
193,23.12.2000,Derby,Newcastle,2:0,2.75,2.80,2.75,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/derby-newcastle-utd/2XseqLFM/
194,23.12.2000,Leeds,Aston Villa,1:2,1.84,3.10,4.20,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leeds-aston-villa/pdXaruVS/
195,23.12.2000,Leicester,West Ham,2:1,1.95,3.20,4.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leicester-west-ham/MHORwawp/
196,23.12.2000,Liverpool,Arsenal,4:0,2.25,3.00,3.30,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/liverpool-arsenal/GvOVxJhj/
197,23.12.2000,Manchester Utd,Ipswich,2:0,1.42,4.50,7.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-united-ipswich/fVMZyw8d/
198,23.12.2000,Sunderland,Manchester City,1:0,1.68,3.40,4.20,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/sunderland-manchester-city/z5UQ0Mpc/
199,23.12.2000,Tottenham,Middlesbrough,0:0,1.63,3.60,6.00,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/tottenham-middlesbrough/EeTUat03/
200,22.12.2000,Coventry,Southampton,1:1,2.20,3.10,3.10,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/coventry-southampton/nc7ynNV3/
201,18.12.2000,Tottenham,Arsenal,1:1,3.05,3.05,2.29,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/tottenham-arsenal/4YHWn3Gc/
202,17.12.2000,Manchester Utd,Liverpool,0:1,1.58,3.50,5.50,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-united-liverpool/jVDSmq1i/
203,16.12.2000,Aston Villa,Manchester City,2:2,1.63,3.40,5.00,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/aston-villa-manchester-city/vswjzpnb/
204,16.12.2000,Derby,Coventry,1:0,2.15,3.10,3.60,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/derby-coventry/IXyfZ314/
205,16.12.2000,Everton,West Ham,1:1,2.35,3.00,3.10,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/everton-west-ham/0dRbYNGA/
206,16.12.2000,Ipswich,Southampton,3:1,1.74,3.30,4.25,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/ipswich-southampton/tCMcWsWG/
207,16.12.2000,Leeds,Sunderland,2:0,1.74,3.30,4.25,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leeds-sunderland/zZL1V1oN/
208,16.12.2000,Leicester,Charlton,3:1,1.74,3.30,4.25,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leicester-charlton/EPK5UL0T/
209,16.12.2000,Middlesbrough,Chelsea,1:0,3.30,3.00,2.10,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/middlesbrough-chelsea/fJ2YPu9p/
210,16.12.2000,Newcastle,Bradford City,2:1,1.48,4.00,7.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/newcastle-utd-bradford-city/Y91xPaOj/
211,10.12.2000,Coventry,Leicester,1:0,3.00,3.10,2.35,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/coventry-leicester/WGZsx6Ho/
212,10.12.2000,Liverpool,Ipswich,0:1,1.55,3.80,5.00,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/liverpool-ipswich/A7YoyQWi/
213,09.12.2000,Arsenal,Newcastle,5:0,1.52,3.75,6.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/arsenal-newcastle-utd/pz0aN62h/
214,09.12.2000,Bradford City,Tottenham,3:3,2.70,2.95,2.70,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/bradford-city-tottenham/bw43MQHb/
215,09.12.2000,Charlton,Manchester Utd,3:3,5.50,3.70,1.54,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/charlton-manchester-united/h037LpX4/
216,09.12.2000,Chelsea,Derby,4:1,1.45,3.00,9.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/chelsea-derby/z9QJK4nB/
217,09.12.2000,Manchester City,Everton,5:0,2.50,3.00,2.75,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-city-everton/GKsHJO1H/
218,09.12.2000,Southampton,Leeds,1:0,2.70,3.00,2.60,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/southampton-leeds/fBtLIrHN/
219,09.12.2000,Sunderland,Middlesbrough,1:0,1.68,3.40,4.20,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/sunderland-middlesbrough/lYuPH2WT/
220,09.12.2000,West Ham,Aston Villa,1:1,2.25,3.00,3.20,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/west-ham-aston-villa/QgXjDMvo/
221,04.12.2000,Sunderland,Everton,2:0,1.98,3.15,3.60,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/sunderland-everton/2BAfOnmn/
222,03.12.2000,Chelsea,Manchester City,2:1,1.53,3.80,5.20,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/chelsea-manchester-city/OKBjPSXu/
223,02.12.2000,Arsenal,Southampton,1:0,1.32,4.40,8.40,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/arsenal-southampton/IcLyRF3Q/
224,02.12.2000,Aston Villa,Newcastle,1:1,2.10,3.10,3.60,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/aston-villa-newcastle-utd/K673MZBs/
225,02.12.2000,Bradford City,Coventry,2:1,2.40,3.00,3.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/bradford-city-coventry/xr28LgRm/
226,02.12.2000,Ipswich,Derby,0:1,1.58,3.70,6.00,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/ipswich-derby/KjPKKDtf/
227,02.12.2000,Leicester,Leeds,3:1,2.40,3.00,3.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leicester-leeds/EDOOJXe0/
228,02.12.2000,Liverpool,Charlton,3:0,1.42,4.50,7.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/liverpool-charlton/CbsSIiB6/
229,02.12.2000,Manchester Utd,Tottenham,2:0,1.35,4.00,8.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-united-tottenham/fNWWHBQC/
230,02.12.2000,West Ham,Middlesbrough,1:0,1.79,3.40,4.59,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/west-ham-middlesbrough/YDVzHVuJ/
231,26.11.2000,Leeds,Arsenal,1:0,2.60,3.00,2.75,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leeds-arsenal/AXHTSyZD/
232,26.11.2000,Newcastle,Liverpool,2:1,2.60,3.00,2.75,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/newcastle-utd-liverpool/OzMXRelK/
233,25.11.2000,Charlton,Sunderland,0:1,2.15,3.15,3.50,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/charlton-sunderland/rmFwExKK/
234,25.11.2000,Coventry,Aston Villa,1:1,2.85,3.10,2.40,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/coventry-aston-villa/MwEsDdZQ/
235,25.11.2000,Derby,Manchester Utd,0:3,6.00,3.75,1.54,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/derby-manchester-united/vJ098Gsr/
236,25.11.2000,Everton,Chelsea,2:1,2.70,3.00,2.50,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/everton-chelsea/dvTL7zcl/
237,25.11.2000,Manchester City,Ipswich,2:3,2.40,3.00,2.95,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-city-ipswich/v3IQ6fCf/
238,25.11.2000,Middlesbrough,Bradford City,2:2,1.84,3.20,3.60,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/middlesbrough-bradford-city/IgHU5ER0/
239,25.11.2000,Southampton,West Ham,2:3,2.29,3.10,3.10,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/southampton-west-ham/QJGY4Yt7/
240,25.11.2000,Tottenham,Leicester,3:0,2.15,3.10,3.50,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/tottenham-leicester/4AFx4hdD/
241,20.11.2000,Coventry,Ipswich,0:1,2.70,3.05,2.35,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/coventry-ipswich/QBKYEI4E/
242,19.11.2000,Tottenham,Liverpool,2:1,2.50,3.00,2.75,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/tottenham-liverpool/nLLUFbk8/
243,18.11.2000,Charlton,Chelsea,2:0,3.30,3.20,2.25,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/charlton-chelsea/Qs9v1azF/
244,18.11.2000,Derby,Bradford City,2:0,1.84,3.30,4.20,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/derby-bradford-city/voDr0JkL/
245,18.11.2000,Everton,Arsenal,2:0,4.00,3.25,1.80,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/everton-arsenal/M92maw5R/
246,18.11.2000,Leeds,West Ham,0:1,1.58,3.70,5.00,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leeds-west-ham/SzDNfcDr/
247,18.11.2000,Manchester City,Manchester Utd,0:1,6.00,3.65,1.56,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-city-manchester-united/dAHRgHSl/
248,18.11.2000,Middlesbrough,Leicester,0:3,2.70,3.05,2.35,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/middlesbrough-leicester/z1GVhyre/
249,18.11.2000,Newcastle,Sunderland,1:2,1.79,3.30,4.50,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/newcastle-utd-sunderland/IP5zhec1/
250,18.11.2000,Southampton,Aston Villa,2:0,2.75,3.05,2.40,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/southampton-aston-villa/Ua9viFC7/
251,12.11.2000,Chelsea,Leeds,0:1,1.89,3.50,3.90,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/chelsea-leeds/hUAW2L52/
252,12.11.2000,Liverpool,Coventry,4:1,1.35,4.80,8.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/liverpool-coventry/WK9z2uL8/
253,11.11.2000,Arsenal,Derby,0:0,1.21,5.60,9.99,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/arsenal-derby/fFh2kMj9/
254,11.11.2000,Aston Villa,Tottenham,2:0,1.95,3.25,3.80,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/aston-villa-tottenham/Y5i6lt6F/
255,11.11.2000,Bradford City,Everton,0:1,2.50,2.90,2.75,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/bradford-city-everton/2udAm0LL/
256,11.11.2000,Ipswich,Charlton,2:0,1.89,3.50,3.90,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/ipswich-charlton/plJMnKzS/
257,11.11.2000,Leicester,Newcastle,1:1,2.29,3.10,3.15,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leicester-newcastle-utd/jVekrvqq/
258,11.11.2000,Manchester Utd,Middlesbrough,2:1,1.26,4.00,5.60,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-united-middlesbrough/4Yagsbbk/
259,11.11.2000,Sunderland,Southampton,2:2,1.74,3.40,5.00,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/sunderland-southampton/beactIDe/
260,11.11.2000,West Ham,Manchester City,4:1,1.95,3.30,4.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/west-ham-manchester-city/xnb1uxT1/
261,06.11.2000,Derby,West Ham,0:0,2.70,2.85,2.60,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/derby-west-ham/Cj3cj2y3/
262,05.11.2000,Everton,Aston Villa,0:1,2.40,2.90,3.10,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/everton-aston-villa/0GagirMd/
263,04.11.2000,Charlton,Bradford City,2:0,1.74,3.70,4.70,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/charlton-bradford-city/x6G1kVph/
264,04.11.2000,Coventry,Manchester Utd,1:2,5.50,3.20,1.50,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/coventry-manchester-united/GdF5lk0b/
265,04.11.2000,Leeds,Liverpool,4:3,2.45,3.00,3.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leeds-liverpool/bL4Am9F4/
266,04.11.2000,Manchester City,Leicester,0:1,2.50,2.90,2.90,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-city-leicester/GtXMnTUA/
267,04.11.2000,Middlesbrough,Arsenal,0:1,4.09,2.90,2.10,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/middlesbrough-arsenal/A3WQompH/
268,04.11.2000,Newcastle,Ipswich,2:1,1.79,3.30,4.70,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/newcastle-utd-ipswich/nTgfUKEq/
269,04.11.2000,Southampton,Chelsea,3:2,3.80,3.10,2.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/southampton-chelsea/44laTvUk/
270,04.11.2000,Tottenham,Sunderland,2:1,1.84,3.30,4.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/tottenham-sunderland/rem3Sbqd/
271,29.10.2000,Bradford City,Leeds,1:1,3.50,2.75,2.04,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/bradford-city-leeds/jkIgiiGu/
272,29.10.2000,Liverpool,Everton,3:1,1.79,3.30,3.80,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/liverpool-everton/UuHcjBVo/
273,28.10.2000,Arsenal,Manchester City,5:0,1.32,4.50,8.50,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/arsenal-manchester-city/pGBcaXhg/
274,28.10.2000,Aston Villa,Charlton,2:1,1.74,3.60,4.80,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/aston-villa-charlton/vwB1bi8a/
275,28.10.2000,Chelsea,Tottenham,3:0,1.70,2.70,4.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/chelsea-tottenham/MoYDcBN5/
276,28.10.2000,Ipswich,Middlesbrough,2:1,2.20,3.00,3.30,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/ipswich-middlesbrough/vNSIdVxC/
277,28.10.2000,Leicester,Derby,2:1,1.58,3.70,6.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/leicester-derby/IDRMekhI/
278,28.10.2000,Manchester Utd,Southampton,5:0,1.21,5.75,9.99,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-united-southampton/CzRQf97O/
279,28.10.2000,Sunderland,Coventry,1:0,1.84,3.30,4.50,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/sunderland-coventry/QwVUgTMU/
280,28.10.2000,West Ham,Newcastle,1:0,2.60,2.90,2.60,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/west-ham-newcastle-utd/nVhf0Dwm/
281,23.10.2000,Southampton,Manchester City,0:2,2.04,3.10,3.70,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/southampton-manchester-city/463k1gOt/
282,22.10.2000,Aston Villa,Sunderland,0:0,1.79,3.40,4.80,1.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/aston-villa-sunderland/2cHN5ZFP/
283,21.10.2000,Bradford City,Ipswich,0:2,2.40,2.90,3.10,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/bradford-city-ipswich/vZU2mzfs/
284,21.10.2000,Charlton,Middlesbrough,1:0,2.29,3.00,3.10,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/charlton-middlesbrough/IPT6nf9m/
285,21.10.2000,Chelsea,Coventry,6:1,1.45,4.00,7.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/chelsea-coventry/byo4oEOg/
286,21.10.2000,Liverpool,Leicester,1:0,1.55,4.00,4.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/liverpool-leicester/tp8GpYw0/
287,21.10.2000,Manchester Utd,Leeds,3:0,1.45,4.00,7.00,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/manchester-united-leeds/z77Kqhg6/
288,21.10.2000,Newcastle,Everton,0:1,1.63,3.40,5.00,2.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/newcastle-utd-everton/lABOrC8C/
289,21.10.2000,Tottenham,Derby,3:1,1.58,3.50,5.50,0.0,premier-league-2000-2001,/soccer/england/premier-league-2000-2001/tottenham-derby/WY0TsWNI/
